resource,logical_input,sample,min_eig,projection_frobenius
canonical,plus_i,487,0.00801315279471687,2.5526991597459137e-16
canonical,zero,488,0.01290559242758177,1.24099430730512e-16
canonical,one,488,0.014251007555734333,7.4749253954070475e-16
canonical,plus,488,0.015711296451752284,3.4521650956002304e-16
canonical,plus_i,488,0.013343234874824151,6.584196170313667e-16
canonical,zero,489,0.01419426443294687,1.1724241660193855e-16
canonical,one,489,0.020283343218474328,6.950641623657383e-16
canonical,plus,489,0.0220092906870058,8.154042280412721e-16
canonical,plus_i,489,0.0020456025313283143,2.526540029903613e-16
canonical,zero,490,0.01143951662663612,4.535334193033244e-16
canonical,one,490,0.01498236449458799,7.030576347472653e-16
canonical,plus,490,0.006612507531260235,4.966659031203136e-16
canonical,plus_i,490,-0.002160660988233925,0.002494916406368666
canonical,zero,491,0.00957220314354976,2.252105838350271e-16
canonical,one,491,0.020569235880202076,4.634149479035234e-16
canonical,plus,491,0.018436935223022498,3.940610616354997e-16
canonical,plus_i,491,0.007357392288641532,2.1414040113918771e-16
canonical,zero,492,0.009363549487430456,1.215208309361572e-16
canonical,one,492,0.019663613905854017,2.6894412419702587e-16
canonical,plus,492,0.012776327723061079,4.035390581928957e-16
canonical,plus_i,492,0.015804336889179205,5.543241662149158e-16
canonical,zero,493,0.004494792254004937,1.406079388466598e-16
canonical,one,493,0.02004163290600668,7.15588760352463e-16
canonical,plus,493,0.02311584930072842,9.5409164757302e-16
canonical,plus_i,493,0.01660057206602589,3.871714952882663e-16
canonical,zero,494,0.009923752460772518,1.1979330129368038e-16
canonical,one,494,0.020361692787963244,2.9620709919596813e-16
canonical,plus,494,0.007342902686745035,3.5189668497020977e-16
canonical,plus_i,494,0.018474930857721183,8.157557896035357e-16
canonical,zero,495,0.01225237641119794,3.3395598766408523e-16
canonical,one,495,0.01630747983169114,4.9764116529518645e-16
canonical,plus,495,0.015026661630957871,5.62278243272001e-16
canonical,plus_i,495,0.012761921702572052,4.630750468378102e-16
canonical,zero,496,0.005342172130190765,6.877659020600154e-16
canonical,one,496,0.018103983334588084,3.587541293038938e-16
canonical,plus,496,0.013343034373422595,2.821393213409361e-16
canonical,plus_i,496,0.0012926140298211138,8.36641324498233e-16
canonical,zero,497,0.008230870871395311,2.3324957426929133e-16
canonical,one,497,0.021155895186003162,6.211737059581647e-16
canonical,plus,497,0.02249908154709372,6.411912616170818e-16
canonical,plus_i,497,0.010184719301777752,6.345915245557848e-16
canonical,zero,498,0.012444558988410386,5.612076406242024e-16
canonical,one,498,0.018218559526044776,5.419060736686679e-16
canonical,plus,498,0.015967534035348726,3.1500877943164415e-16
canonical,plus_i,498,0.005839305450475771,1.0280852986383618e-15
canonical,zero,499,0.010093888111959515,2.279555114344769e-16
canonical,one,499,0.018014668962509087,6.894638793933047e-16
canonical,plus,499,0.01084769006726961,4.038373518754868e-16
canonical,plus_i,499,0.011256870765111858,2.3410814759621373e-16
noncanonical,zero,0,0.007113062787310379,4.46341687260332e-16
noncanonical,one,0,-0.0015736699309214818,0.001817117516466194
noncanonical,plus,0,0.00965933839746883,8.79324083391274e-16
noncanonical,plus_i,0,0.011662855734935165,2.823620504290333e-16
noncanonical,zero,1,0.001512884067936006,3.3433462071800557e-16
noncanonical,one,1,0.0032519656596856164,3.950325691549108e-16
noncanonical,plus,1,0.010267935671740218,5.061574124907616e-16
noncanonical,plus_i,1,0.005920704917163164,6.132744329549498e-16
noncanonical,zero,2,-0.0013053183374434829,0.0015072517870021375
noncanonical,one,2,0.0025767790518372497,4.772634811247704e-16
noncanonical,plus,2,0.0056941188763479245,4.338855180785759e-16
noncanonical,plus_i,2,0.00631863460356635,7.860386491202874e-16
noncanonical,zero,3,0.002076828166313778,3.422508744630747e-17
noncanonical,one,3,0.002271638483781951,5.339600486979375e-16
noncanonical,plus,3,-0.001544116574689467,0.001782992240114119
noncanonical,plus_i,3,0.002024055196600554,7.713476177803522e-16
noncanonical,zero,4,-0.0045476900842464155,0.005251220188661306
noncanonical,one,4,-0.0033772842493547234,0.0038997519409895397
noncanonical,plus,4,0.007797677065816074,9.34783092641429e-16
noncanonical,plus_i,4,0.009459617611854015,8.087430799332399e-16
noncanonical,zero,5,0.004315185333509125,2.266353421412581e-16
noncanonical,one,5,0.008503660787054845,7.223436905473089e-16
noncanonical,plus,5,0.009311981580361912,5.053338736939928e-16
noncanonical,plus_i,5,0.004409051422639461,1.0766361443458765e-15
noncanonical,zero,6,0.0002731462704390385,3.3489543210826746e-16
noncanonical,one,6,-0.001552496194901319,0.0017926681920842323
noncanonical,plus,6,0.013754925374874655,6.746890374827735e-16
noncanonical,plus_i,6,0.011359899965285771,5.450918263187354e-16
noncanonical,zero,7,0.007912195915386389,3.385086848422611e-16
noncanonical,one,7,0.007005888177328202,6.647268895909668e-16
noncanonical,plus,7,0.011766571447996194,1.7198337874055661e-16
noncanonical,plus_i,7,0.009933752029374502,2.879889150285631e-16
noncanonical,zero,8,0.002704406133881864,2.249466861552303e-16
noncanonical,one,8,0.004704779052911142,3.3308967062013555e-16
noncanonical,plus,8,0.011783562975996155,2.492672990109541e-16
noncanonical,plus_i,8,0.0074079325467741285,2.779574998674131e-16
noncanonical,zero,9,0.004892209505711836,8.318777417957435e-17
noncanonical,one,9,-0.003229259645631564,0.003728827851376963
noncanonical,plus,9,0.011836338329925172,5.083109806014496e-16
noncanonical,plus_i,9,0.003410963027852418,2.268287761637475e-16
noncanonical,zero,10,0.0027259692662032005,3.342586681818395e-16
noncanonical,one,10,0.00463628475863541,1.2824658255679275e-15
noncanonical,plus,10,0.004695618528576127,4.090509590289288e-16
noncanonical,plus_i,10,0.008819592482222336,3.0641694101017215e-16
noncanonical,zero,11,0.0007461282574958497,3.3515107561185747e-16
noncanonical,one,11,0.007843934224616605,3.667648108835546e-16
noncanonical,plus,11,0.010139739239465456,3.394341785653474e-16
noncanonical,plus_i,11,0.004263644479329781,3.0809064878233967e-16
noncanonical,zero,12,0.002310405912009834,5.748695524437692e-16
noncanonical,one,12,-0.0038011449724225208,0.004389184146113771
noncanonical,plus,12,0.007238632265960567,1.1925571386910227e-15
noncanonical,plus_i,12,0.00867404118420613,6.099323264778638e-16
noncanonical,zero,13,0.002486908930939482,1.1471258636580396e-16
noncanonical,one,13,0.004188645623982153,7.962446893153478e-16
noncanonical,plus,13,0.0014979910048370307,1.432066501325478e-16
noncanonical,plus_i,13,0.011425003277979384,6.009633961862223e-16
noncanonical,zero,14,0.0024007133905198353,4.447378941909356e-16
noncanonical,one,14,0.0022867442312537465,3.3358939923615745e-16
noncanonical,plus,14,0.011651594473110434,2.295082120748227e-16
noncanonical,plus_i,14,0.008484049859401797,8.537730218062125e-16
noncanonical,zero,15,0.004002599083632609,1.1290496418695332e-16
noncanonical,one,15,0.00368598776121381,6.495365772250579e-16
noncanonical,plus,15,0.003585094390350099,7.521329198927088e-16
noncanonical,plus_i,15,0.0037503861638383297,3.3441041539859383e-16
noncanonical,zero,16,0.008521233819808497,1.3871281069405136e-16
noncanonical,one,16,0.0006704606783751058,6.136251747509746e-16
noncanonical,plus,16,0.005658171601107414,7.118916047797502e-16
noncanonical,plus_i,16,0.010073714261869104,4.688109500810525e-16
noncanonical,zero,17,-0.0014246482594476792,0.0016450421121851548
noncanonical,one,17,0.0039863775717062155,7.455578192404371e-16
noncanonical,plus,17,0.004835208693328406,2.509193333824049e-16
noncanonical,plus_i,17,0.010081362398864714,6.087347115917726e-16
noncanonical,zero,18,-0.00036461676233573496,0.0004210231717711928
noncanonical,one,18,0.005586954047467414,1.164076089297657e-15
noncanonical,plus,18,0.005538991200197754,3.6938715508954014e-16
noncanonical,plus_i,18,0.0078418226889624,3.498323765671464e-16
noncanonical,zero,19,0.005308279531127755,1.234288819737951e-16
noncanonical,one,19,0.004846143430383526,4.5689738335482345e-16
noncanonical,plus,19,0.002569874776168927,3.3225728925846606e-16
noncanonical,plus_i,19,-0.001604524954305027,0.0018527458285787551
noncanonical,zero,20,0.006213573241954045,1.466361894369874e-16
noncanonical,one,20,-0.0019856912624206823,0.002292878769772192
noncanonical,plus,20,0.00969102883423825,7.137783718975811e-16
noncanonical,plus_i,20,-0.0017255181901333775,0.0019924567831299898
noncanonical,zero,21,0.005504227744268508,1.9570975429751428e-17
noncanonical,one,21,-0.004157086156671524,0.004800189623197572
noncanonical,plus,21,0.006148644537894942,5.892300420937762e-16
noncanonical,plus_i,21,0.008643585731696343,4.1732686615597906e-16
noncanonical,zero,22,-0.00039781096594999004,0.0004593525365556586
noncanonical,one,22,0.00315762402000165,8.414156030622e-16
noncanonical,plus,22,0.005976812198058811,4.407508934318326e-16
noncanonical,plus_i,22,0.0006308887159114373,6.707789120287245e-16
noncanonical,zero,23,0.0058168445012175335,2.3777213647081117e-16
noncanonical,one,23,0.0034878515277294883,3.3883581628683716e-16
noncanonical,plus,23,0.006102030127337605,7.3197185870834775e-16
noncanonical,plus_i,23,0.005751935173266091,8.065671374358096e-16
noncanonical,zero,24,0.006802363403581926,3.362019857067304e-16
noncanonical,one,24,-0.003288868807375578,0.0037976585825351713
noncanonical,plus,24,0.008055348407071186,4.995725964521136e-16
noncanonical,plus_i,24,0.007832495643176028,1.718525767893961e-16
noncanonical,zero,25,0.0003721366594891597,2.248354043800968e-16
noncanonical,one,25,0.0016002338146562996,1.132605903120136e-15
noncanonical,plus,25,0.0045520678861165065,7.308594540684433e-16
noncanonical,plus_i,25,-0.0004972017964856124,0.000574119182085026
noncanonical,zero,26,-0.004994094995953236,0.0057666841805444685
noncanonical,one,26,0.0034679934887941527,1.9828969946046992e-16
noncanonical,plus,26,0.008721554325905252,2.394338930183074e-16
noncanonical,plus_i,26,0.0015762276347228016,5.335311190980069e-16
noncanonical,zero,27,-0.001469094555102219,0.0016963642737067156
noncanonical,one,27,0.001369688025103298,2.0830941314330303e-15
noncanonical,plus,27,0.012920551405297454,4.060309198476348e-16
noncanonical,plus_i,27,0.009459371984584738,2.0893878328661255e-16
noncanonical,zero,28,0.0014544856848434334,2.5412556414714e-16
noncanonical,one,28,0.00039798136819264727,1.2208188196489214e-15
noncanonical,plus,28,0.01021296797107869,4.3470404333474806e-16
noncanonical,plus_i,28,0.0009669088591298554,5.621879224468777e-16
noncanonical,zero,29,0.00761667505209828,2.258832254741812e-16
noncanonical,one,29,0.002472000793311747,5.424421123475892e-16
noncanonical,plus,29,0.009807032407474723,7.727518928122002e-16
noncanonical,plus_i,29,0.007805493871070254,2.8854349696839917e-16
noncanonical,zero,30,-0.003022212443937019,0.0034897503361105532
noncanonical,one,30,0.002105866102556394,4.54941050268425e-16
noncanonical,plus,30,0.007268856879226923,7.516989388862775e-16
noncanonical,plus_i,30,-0.0016169251441901726,0.0018670643345151752
noncanonical,zero,31,-0.0008664040921338208,0.0010004372716408557
noncanonical,one,31,-0.0007345611881170891,0.0008481981993911897
noncanonical,plus,31,0.011191396041330768,4.816958115741368e-16
noncanonical,plus_i,31,0.0054067762959747225,7.112458846064846e-16
noncanonical,zero,32,0.0010334178090312827,1.3908247566509435e-17
noncanonical,one,32,0.0008987027650059345,9.516652119086504e-16
noncanonical,plus,32,0.01053060432549435,7.628615370262299e-16
noncanonical,plus_i,32,0.002776101568275365,6.583715542730284e-16
noncanonical,zero,33,0.0011409213640332283,4.4850593725072775e-16
noncanonical,one,33,0.0053031415497244525,3.438015859154921e-16
noncanonical,plus,33,0.011377546269891965,2.282727361246348e-16
noncanonical,plus_i,33,0.009212551070479011,2.7047243717407136e-16
noncanonical,zero,34,0.0032472282517597264,1.167568454811624e-16
noncanonical,one,34,-0.00013658682891044816,0.00015771688487839814
noncanonical,plus,34,0.005313795480536131,1.9686627660738398e-16
noncanonical,plus_i,34,0.003986628570028539,2.6002233341168217e-16
noncanonical,zero,35,0.008622937473273338,4.450906500769117e-16
noncanonical,one,35,0.0024061606006890177,7.836580490090782e-16
noncanonical,plus,35,0.010467003991037439,4.787686535058835e-16
noncanonical,plus_i,35,0.006350337694803232,3.740784719057698e-16
noncanonical,zero,36,-9.9357272689643e-05,0.00011472789626656765
noncanonical,one,36,-0.009142828877123088,0.010557229426723283
noncanonical,plus,36,0.013139868444809091,5.255972385667617e-16
noncanonical,plus_i,36,0.006517850590365845,2.2113727290708807e-16
noncanonical,zero,37,-0.0023523598839664947,0.0027162712244778895
noncanonical,one,37,-0.002252960927662029,0.0026014951961184185
noncanonical,plus,37,0.008467877455370702,5.300279314824882e-16
noncanonical,plus_i,37,0.01137071738487206,1.8980066889989585e-16
noncanonical,zero,38,0.001973290456559845,1.4636110918695555e-16
noncanonical,one,38,0.0009457901149141589,5.336143948760132e-16
noncanonical,plus,38,0.004658152129741151,3.4249491871800407e-16
noncanonical,plus_i,38,0.002709857825110458,5.910562723714022e-16
noncanonical,zero,39,0.004582801026748771,2.2452426542508684e-16
noncanonical,one,39,0.0015935268052073486,1.0542469281484226e-15
noncanonical,plus,39,0.009832596832867123,2.294284518443543e-16
noncanonical,plus_i,39,0.002257551767676714,5.450903629245844e-16
noncanonical,zero,40,-0.001470946174044586,0.001698502339096159
noncanonical,one,40,0.0015021039473378612,4.3065091694708955e-16
noncanonical,plus,40,0.015070243710050108,2.1651364010375e-16
noncanonical,plus_i,40,0.0042033124933145045,2.0617432079733716e-16
noncanonical,zero,41,0.007002858887467284,4.559811741464634e-16
noncanonical,one,41,0.0022229679848838496,4.990532797182867e-16
noncanonical,plus,41,0.007790781535508946,8.271411415771794e-16
noncanonical,plus_i,41,0.004520405968739863,6.937348743772501e-16
noncanonical,zero,42,0.0012295053645982148,2.7092149234145127e-17
noncanonical,one,42,-0.003530341332648531,0.004076487037471654
noncanonical,plus,42,0.0072581360168350074,4.573859237666917e-16
noncanonical,plus_i,42,0.008198934091949899,6.093449250503613e-16
noncanonical,zero,43,0.005485354864080265,1.1381334521189192e-16
noncanonical,one,43,0.004083510847521482,7.93118618675841e-16
noncanonical,plus,43,0.007966602866061781,4.766454620454386e-16
noncanonical,plus_i,43,0.002182482019521495,5.647907061278579e-16
noncanonical,zero,44,0.002003597170721127,1.3880464173855843e-16
noncanonical,one,44,0.0004074429766385434,9.899360762466108e-16
noncanonical,plus,44,0.008506737440797506,9.360438719594613e-16
noncanonical,plus_i,44,0.009088712174180523,4.657304485655563e-16
noncanonical,zero,45,-0.003267676711258252,0.0037731880577393413
noncanonical,one,45,0.004627528210719629,1.3117715507278596e-15
noncanonical,plus,45,0.006608443259905506,9.214483668457954e-16
noncanonical,plus_i,45,0.00991634291442544,5.75640743400691e-16
noncanonical,zero,46,0.0015433168060630584,1.1729125902261975e-16
noncanonical,one,46,0.0015289960161836622,7.673158034251297e-16
noncanonical,plus,46,0.00980475588488154,9.505418038502511e-16
noncanonical,plus_i,46,0.008149257115899753,6.220756389257956e-16
noncanonical,zero,47,-0.00048236373716417966,0.0005569856669981485
noncanonical,one,47,0.00359657413238512,6.393028425910747e-16
noncanonical,plus,47,0.0008425091586531024,4.445621318168687e-16
noncanonical,plus_i,47,0.005384299718664609,6.33117628294708e-16
noncanonical,zero,48,0.0026521817042838526,3.435694185531359e-16
noncanonical,one,48,0.000998855633404884,1.035287711225113e-15
noncanonical,plus,48,0.006315009295865741,9.234351987374596e-16
noncanonical,plus_i,48,0.00733471407654096,5.405675031343656e-16
noncanonical,zero,49,-0.00772048451169021,0.008914847622197158
noncanonical,one,49,0.007327424924706151,7.92085429111831e-16
noncanonical,plus,49,0.013130586150479288,6.446123811361197e-16
noncanonical,plus_i,49,0.0033345793500024652,3.5664708101622474e-16
noncanonical,zero,50,0.002488961932281105,2.2298794278786893e-16
noncanonical,one,50,-5.7837747133326976e-05,6.678527775344746e-05
noncanonical,plus,50,0.005713409050462251,4.043924695807621e-16
noncanonical,plus_i,50,0.0043899557109261635,4.1967403233249104e-16
noncanonical,zero,51,0.0005803533971692772,1.3119836928206222e-16
noncanonical,one,51,-0.005383945437570345,0.006216844695367182
noncanonical,plus,51,0.009043134732733072,5.494752013165022e-16
noncanonical,plus_i,51,0.0034121505824333508,3.1911368790679456e-16
noncanonical,zero,52,0.004823807544048496,1.1718144153131298e-16
noncanonical,one,52,-0.006502772103765302,0.0075087544491751895
noncanonical,plus,52,0.006811859993397104,1.1722179404615417e-16
noncanonical,plus_i,52,0.008266130857893177,5.254266112130637e-16
noncanonical,zero,53,0.0059349212951729175,1.1580152215928176e-16
noncanonical,one,53,-0.005745890695129199,0.006634783079133968
noncanonical,plus,53,0.0070902829516461645,1.1701068293767687e-16
noncanonical,plus_i,53,0.006480003169868357,1.3228216302420838e-15
noncanonical,zero,54,0.003546129665233287,2.3132749808042064e-16
noncanonical,one,54,0.0041674739414865915,4.735855901648093e-16
noncanonical,plus,54,0.0028211370747970293,3.589995263182867e-16
noncanonical,plus_i,54,0.007814883297162425,4.832202360411413e-16
noncanonical,zero,55,0.005812707477098834,3.3435757889851156e-16
noncanonical,one,55,0.0037343481039922143,5.152096781568904e-16
noncanonical,plus,55,0.009611859250205896,9.35903260779566e-16
noncanonical,plus_i,55,0.006967142620933665,2.8015985536085893e-16
noncanonical,zero,56,0.006711377809640388,2.2608009774304607e-16
noncanonical,one,56,0.0015101370350120637,6.588050634381453e-16
noncanonical,plus,56,0.012985707044209293,9.702791230313645e-16
noncanonical,plus_i,56,0.011195071044040512,1.2782327398258609e-15
noncanonical,zero,57,0.0056885708236227555,2.333620193758072e-16
noncanonical,one,57,-0.005548262394644775,0.00640658157416549
noncanonical,plus,57,0.013005046581769436,9.39889285341713e-16
noncanonical,plus_i,57,0.010658714410804841,1.2540503060936999e-16
noncanonical,zero,58,-0.0007813245959185954,0.0009021959315561505
noncanonical,one,58,0.00012058440604123714,3.083140081847775e-16
noncanonical,plus,58,0.0011550041970895411,2.007263218655904e-16
noncanonical,plus_i,58,-0.001911367180642462,0.002207056712528165
noncanonical,zero,59,0.004802953934412671,1.15161487669789e-16
noncanonical,one,59,-0.0015188147107090303,0.0017537761641542426
noncanonical,plus,59,0.008735423521530901,2.9951767416740865e-16
noncanonical,plus_i,59,0.0027551633229295786,6.293392322280785e-16
noncanonical,zero,60,0.003515523881425744,1.262802808972213e-16
noncanonical,one,60,0.0014282184597172926,1.022163962842998e-15
noncanonical,plus,60,0.012589572283974402,4.26336308290865e-16
noncanonical,plus_i,60,0.00843164149290667,2.642629313169504e-16
noncanonical,zero,61,-0.0009624229577146433,0.0011113103074217058
noncanonical,one,61,-0.0024351216518197563,0.0028118362823752133
noncanonical,plus,61,0.00942634564729364,1.0051928420358433e-15
noncanonical,plus_i,61,0.0063729386228893355,3.1630352965277196e-16
noncanonical,zero,62,0.0032773592450472382,2.229752379660014e-16
noncanonical,one,62,0.00011299984402225918,4.4314970354407084e-16
noncanonical,plus,62,0.008203424085425483,3.5252466428198256e-16
noncanonical,plus_i,62,0.004906691253979447,6.175606437935513e-16
noncanonical,zero,63,0.0037081372301313907,3.3515563514447603e-16
noncanonical,one,63,0.005535086264837851,8.656450014690886e-16
noncanonical,plus,63,0.010769026275359337,4.576507141428946e-16
noncanonical,plus_i,63,0.006693159518405699,3.5966736610400863e-16
noncanonical,zero,64,-0.001056565813630552,0.0012200171138325566
noncanonical,one,64,0.0016238945552762734,8.721641572829205e-16
noncanonical,plus,64,0.0074099329201142905,4.2327886000940604e-16
noncanonical,plus_i,64,0.004382539062603589,2.8934347765423015e-16
noncanonical,zero,65,-1.7662159072340256e-05,2.0394504589792528e-05
noncanonical,one,65,0.004963552359862013,5.729431886784263e-16
noncanonical,plus,65,0.006986711751134123,4.751084268656981e-16
noncanonical,plus_i,65,0.005663782444772204,6.14125186959416e-16
noncanonical,zero,66,5.96355725888917e-05,2.289767224650932e-16
noncanonical,one,66,-0.0024720469184708817,0.002854473907657109
noncanonical,plus,66,0.006821395109835827,2.0988205093031276e-16
noncanonical,plus_i,66,-0.0019408267244313904,0.0022410736636017305
noncanonical,zero,67,-0.0026014695755791394,0.0030039183194984814
noncanonical,one,67,0.0008324802032144706,4.804138853487985e-16
noncanonical,plus,67,0.005602200026533094,5.004203689416723e-16
noncanonical,plus_i,67,0.009277682928072191,2.375421887100365e-16
noncanonical,zero,68,0.0006309151630450524,1.1379640559723572e-16
noncanonical,one,68,-0.0009810360579471566,0.0011328028642812074
noncanonical,plus,68,0.005203727858917632,7.287423427054184e-16
noncanonical,plus_i,68,0.0048926120843933016,6.767392293225608e-16
noncanonical,zero,69,0.004766654601498352,2.271722061930916e-16
noncanonical,one,69,0.006951660467676836,5.670406397601672e-16
noncanonical,plus,69,0.010276421100427304,5.3711242123892905e-16
noncanonical,plus_i,69,0.0010989204997665168,5.798558111602601e-16
noncanonical,zero,70,0.006893455808587477,1.1189974934759746e-16
noncanonical,one,70,-0.00043772907931974856,0.0005054460035546355
noncanonical,plus,70,0.008807166737016878,4.140682647527377e-16
noncanonical,plus_i,70,0.005277020484186831,4.351364613244386e-16
noncanonical,zero,71,0.004798871022331136,3.5519363351497984e-16
noncanonical,one,71,0.004934342514023157,6.828501057360555e-16
noncanonical,plus,71,0.0021458011082674906,2.8681309758687824e-16
noncanonical,plus_i,71,0.00867789702652718,6.07773837471029e-16
noncanonical,zero,72,0.002921192073571776,1.1612610039363796e-16
noncanonical,one,72,0.002555084508966168,3.328733002974063e-16
noncanonical,plus,72,0.0071439089824779645,4.708752820052388e-16
noncanonical,plus_i,72,0.004187602821877601,2.59794749988119e-16
noncanonical,zero,73,0.004106882931763912,1.153619897548291e-16
noncanonical,one,73,0.004005561523183674,7.600297132607863e-16
noncanonical,plus,73,0.008130695460652659,5.769569407263399e-16
noncanonical,plus_i,73,0.009300272249861923,2.809095645475882e-16
noncanonical,zero,74,0.0033334026592042633,1.0209892195093922e-16
noncanonical,one,74,0.003915293939135837,5.894255114271206e-16
noncanonical,plus,74,0.005984102191850009,9.515960383428696e-17
noncanonical,plus_i,74,0.007599102523911848,2.3486772144976367e-16
noncanonical,zero,75,-0.0034860686360016673,0.0040253653308180495
noncanonical,one,75,0.002398882178705675,4.979397356688301e-16
noncanonical,plus,75,0.008364468495747495,4.077421311320116e-16
noncanonical,plus_i,75,0.008604854693123295,4.487610104490572e-16
noncanonical,zero,76,0.006247325246296415,1.2041977338307341e-16
noncanonical,one,76,0.003776896346491843,4.4170614730816267e-16
noncanonical,plus,76,0.0075498216668302715,4.755144362623992e-16
noncanonical,plus_i,76,0.010695624857296403,3.9714560887500734e-16
noncanonical,zero,77,0.001246836777274822,4.45489688138826e-16
noncanonical,one,77,0.000814836355011884,6.961462394106327e-16
noncanonical,plus,77,0.009994914722397783,8.495977576612314e-16
noncanonical,plus_i,77,0.008342157370045334,7.780601658743625e-16
noncanonical,zero,78,0.007933756526336471,3.340573104445029e-16
noncanonical,one,78,0.004659022557187542,6.198100779881887e-16
noncanonical,plus,78,0.012246211966409595,3.3612925285989963e-16
noncanonical,plus_i,78,0.0025643715626121758,1.169266196007138e-15
noncanonical,zero,79,0.006204584286441802,7.811994542868958e-16
noncanonical,one,79,0.0052650417229254095,4.623907406233723e-16
noncanonical,plus,79,0.007851886743817295,5.597811309095971e-16
noncanonical,plus_i,79,0.0063103857792577095,6.514689287806799e-16
noncanonical,zero,80,0.0015905727331529652,4.473922134260818e-16
noncanonical,one,80,-0.003375844045237139,0.003898088936519621
noncanonical,plus,80,0.008035488550309527,4.102585491707473e-16
noncanonical,plus_i,80,0.007072318712514558,6.795993701740042e-16
noncanonical,zero,81,-0.0016925938293662346,0.0019544390060265834
noncanonical,one,81,0.006345576343706467,4.504122160799021e-16
noncanonical,plus,81,0.005798835412829153,9.062871835871007e-16
noncanonical,plus_i,81,0.008497314906267244,1.5860629012050314e-16
noncanonical,zero,82,0.0011547304605823386,2.247716107532301e-16
noncanonical,one,82,0.00035107268742739866,8.94116191169822e-16
noncanonical,plus,82,0.007735005715057391,3.3112847860632003e-16
noncanonical,plus_i,82,0.009599973048020396,3.6921527183373003e-16
noncanonical,zero,83,0.0018743423122555417,5.575908788540764e-16
noncanonical,one,83,-0.007003902083741847,0.008087409506852179
noncanonical,plus,83,0.008640703448966475,5.178104684268789e-16
noncanonical,plus_i,83,0.00781296663565013,2.1692195117821578e-16
noncanonical,zero,84,0.002583342818342882,2.2856460760889655e-16
noncanonical,one,84,0.006419868530108085,4.691154123729963e-16
noncanonical,plus,84,0.007032884738830325,3.162797441239503e-16
noncanonical,plus_i,84,0.00534919322208594,6.722495529566866e-16
noncanonical,zero,85,0.00517681790074281,6.738892770497725e-16
noncanonical,one,85,0.004142774786733096,3.20838757699777e-16
noncanonical,plus,85,0.011137605413782937,6.189584765201577e-16
noncanonical,plus_i,85,0.004932537736688784,2.93025169152658e-16
noncanonical,zero,86,0.004785118280444165,1.130685123296803e-16
noncanonical,one,86,-0.0018849072974690205,0.0021765034711822575
noncanonical,plus,86,0.00619463463109067,1.510455119397577e-16
noncanonical,plus_i,86,0.008032615731513471,4.673454187635527e-16
noncanonical,zero,87,0.004380119387450103,4.568487038509022e-16
noncanonical,one,87,0.00659729702213795,6.572852830557103e-16
noncanonical,plus,87,0.010897323541243203,2.291004236924011e-16
noncanonical,plus_i,87,0.00422069254212364,4.435166700221148e-16
noncanonical,zero,88,-0.0002675191660198794,0.0003089045250297226
noncanonical,one,88,-0.00030756621857740596,0.0003551468781784106
noncanonical,plus,88,0.0029065979197527617,3.4142227055830883e-16
noncanonical,plus_i,88,0.0063523432948521565,3.82540944021043e-16
noncanonical,zero,89,0.0040655724440390095,4.454506606967051e-16
noncanonical,one,89,0.005369155977816706,1.2760782390904784e-15
noncanonical,plus,89,0.011922743069973579,3.8967330175882916e-16
noncanonical,plus_i,89,0.009832108901045161,4.487771457969545e-16
noncanonical,zero,90,0.004024833326406595,1.4222881305673162e-16
noncanonical,one,90,0.002588915026322057,7.040074604176032e-16
noncanonical,plus,90,0.010624235185235994,7.6853487262499905e-16
noncanonical,plus_i,90,0.004002228131266994,6.11049803768552e-16
noncanonical,zero,91,0.0012333002305729413,2.2831969489027037e-16
noncanonical,one,91,-0.0023796988535255974,0.0027478395473466825
noncanonical,plus,91,0.006989669300425689,2.1677571152060745e-16
noncanonical,plus_i,91,0.009178878185505899,2.783694092419026e-16
noncanonical,zero,92,-0.001985184271300749,0.0022922933468530957
noncanonical,one,92,-0.0013966439695200404,0.0016127055435288268
noncanonical,plus,92,0.007494475906811945,2.337727072236632e-16
noncanonical,plus_i,92,0.009406339223158599,6.13957336114308e-16
noncanonical,zero,93,0.0028739069372791383,1.1361611102257418e-16
noncanonical,one,93,0.0078684820118684,1.5137450419075558e-16
noncanonical,plus,93,0.011028502491683533,5.783675447501159e-16
noncanonical,plus_i,93,0.00800573956556189,8.762869936819343e-16
noncanonical,zero,94,0.004768437702081905,7.798993681125919e-16
noncanonical,one,94,0.0074983088146987524,2.7910527049884924e-16
noncanonical,plus,94,0.005764202752402424,2.241210357227791e-16
noncanonical,plus_i,94,0.010774590665146948,1.430502772360356e-16
noncanonical,zero,95,0.0008341402101124731,2.2496816258258286e-16
noncanonical,one,95,0.005185416274917914,4.717013161331265e-16
noncanonical,plus,95,0.012393686669743338,9.659961236802334e-16
noncanonical,plus_i,95,0.010640914720356618,3.2729835133048877e-16
noncanonical,zero,96,0.003909548922211892,3.4283425900866277e-16
noncanonical,one,96,0.005473493427059661,2.796520496607995e-16
noncanonical,plus,96,0.00541853347683147,2.9944666929695713e-16
noncanonical,plus_i,96,0.006098123049884035,1.7614838870894345e-16
noncanonical,zero,97,0.001885065309120866,1.131774390923918e-16
noncanonical,one,97,0.007553270196342068,5.059987452367186e-16
noncanonical,plus,97,0.005365053731299537,3.7088526357282486e-16
noncanonical,plus_i,97,0.006119406667454558,9.765874018687774e-16
noncanonical,zero,98,-0.0010489587647828785,0.0012112332504323814
