resource,x,m,mode,sample,min_eig,projection_frobenius
noncanonical,0,0,raw,359,0.00012695823311354983,2.92174974793336e-16
noncanonical,0,0,recovered,359,0.00959077465146676,3.5247557698858554e-16
noncanonical,0,0,raw,360,0.009423817862918913,3.0179701794720524e-16
noncanonical,0,0,recovered,360,0.007065434288943542,3.4628758850610225e-16
noncanonical,0,0,raw,361,0.0012131941005068788,2.072976408069812e-16
noncanonical,0,0,recovered,361,0.00656017708077225,3.019963752486939e-16
noncanonical,0,0,raw,362,0.004096900618164508,8.338651842745885e-16
noncanonical,0,0,recovered,362,0.007445203542379826,3.2291028304366554e-16
noncanonical,0,0,raw,363,-0.0046079663563505,0.005320821232511468
noncanonical,0,0,recovered,363,0.016359200980416634,3.2928917458940315e-16
noncanonical,0,0,raw,364,0.004680758440181039,2.9218956878540644e-16
noncanonical,0,0,recovered,364,0.005443692284855963,4.705972004822149e-16
noncanonical,0,0,raw,365,0.007438435333033366,2.8363126701787036e-16
noncanonical,0,0,recovered,365,0.004336913478709653,6.021880231246491e-16
noncanonical,0,0,raw,366,0.004991519477089301,6.556973822989139e-16
noncanonical,0,0,recovered,366,-0.0018245337303988396,0.0021067900807825745
noncanonical,0,0,raw,367,0.009487235551368193,2.4708280062970373e-16
noncanonical,0,0,recovered,367,0.011721075303928791,3.4034969561824425e-16
noncanonical,0,0,raw,368,0.005613434393460282,4.682757670497848e-16
noncanonical,0,0,recovered,368,0.010889146062957974,7.320314041091478e-16
noncanonical,0,0,raw,369,0.0003974634945189861,3.3261598061319726e-16
noncanonical,0,0,recovered,369,0.011982987144429132,2.7023294916274624e-16
noncanonical,0,0,raw,370,0.007760816655805342,9.10228114117965e-16
noncanonical,0,0,recovered,370,0.002865890423213078,3.7751066473193616e-16
noncanonical,0,0,raw,371,0.005076476917549592,7.388804635032311e-16
noncanonical,0,0,recovered,371,-0.0004015886380381464,0.0004637146165494764
noncanonical,0,0,raw,372,0.00945313283908639,1.2880992482051274e-15
noncanonical,0,0,recovered,372,0.004629143154798766,2.6604969339305406e-16
noncanonical,0,0,raw,373,0.004770244385068043,5.660175855757654e-16
noncanonical,0,0,recovered,373,0.011695075353807618,2.051205067252129e-16
noncanonical,0,0,raw,374,0.009500896421939761,3.491613129040295e-16
noncanonical,0,0,recovered,374,0.009150915532292612,2.9983755646561866e-16
noncanonical,0,0,raw,375,-0.0028836067111677696,0.003329702221859489
noncanonical,0,0,recovered,375,0.008703308341800893,5.11577276616827e-16
noncanonical,0,0,raw,376,0.009128779329719288,5.487337317999587e-16
noncanonical,0,0,recovered,376,0.01198160967355665,4.680874345072232e-16
noncanonical,0,0,raw,377,0.007565061523012229,8.177957099222801e-16
noncanonical,0,0,recovered,377,0.004539851145390892,5.736091452927881e-16
noncanonical,0,0,raw,378,0.005641211599592222,2.590273126040548e-16
noncanonical,0,0,recovered,378,0.008179902813233126,2.822341317941071e-16
noncanonical,0,0,raw,379,0.0005716546872123544,1.212085970500316e-15
noncanonical,0,0,recovered,379,0.011624972748504667,3.7127185914991247e-16
noncanonical,0,0,raw,380,0.008801647019324376,9.021156802915856e-16
noncanonical,0,0,recovered,380,0.013866188771619554,2.6565705629219045e-16
noncanonical,0,0,raw,381,-0.0012503158669289203,0.0014437404046868977
noncanonical,0,0,recovered,381,0.015885178235975628,4.871454406385887e-16
noncanonical,0,0,raw,382,-0.007462823829486833,0.008617326693738138
noncanonical,0,0,recovered,382,0.014188800411341521,6.88977919658755e-16
noncanonical,0,0,raw,383,0.007327844170067311,6.436456029053526e-16
noncanonical,0,0,recovered,383,0.009460738499413866,2.2235694041171354e-16
noncanonical,0,0,raw,384,0.002379983412914466,8.502562604539241e-16
noncanonical,0,0,recovered,384,0.013765761703893674,3.771822023076472e-16
noncanonical,0,0,raw,385,0.004435830478118546,4.043992424044615e-16
noncanonical,0,0,recovered,385,0.006235216395970294,5.683004380691062e-16
noncanonical,0,0,raw,386,-0.0009070368785249861,0.0010473559719626235
noncanonical,0,0,recovered,386,0.010319940487759487,2.608899536986048e-16
noncanonical,0,0,raw,387,0.0009477848213745328,5.326417691871566e-16
noncanonical,0,0,recovered,387,0.007266245771393589,3.79654844225852e-16
noncanonical,0,0,raw,388,0.006445653209753002,7.810729103411887e-16
noncanonical,0,0,recovered,388,0.006908162537793812,3.189870935283849e-16
noncanonical,0,0,raw,389,0.001858229728623571,3.4075065099719843e-16
noncanonical,0,0,recovered,389,0.01511529772443054,8.979609417562179e-16
noncanonical,0,0,raw,390,0.003246191308487709,8.208113643155848e-16
noncanonical,0,0,recovered,390,0.01503954943787759,3.396787238262301e-16
noncanonical,0,0,raw,391,0.009827396983073135,3.775290980036665e-16
noncanonical,0,0,recovered,391,0.009390350836196413,4.24983464880602e-16
noncanonical,0,0,raw,392,0.003268639525343057,5.082533485984743e-16
noncanonical,0,0,recovered,392,0.006615276201518306,3.8642157909689023e-16
noncanonical,0,0,raw,393,-6.170947157464243e-05,7.125596005022998e-05
noncanonical,0,0,recovered,393,0.01081008258327943,4.151696520293339e-16
noncanonical,0,0,raw,394,0.005495481546470879,1.4449013921932895e-15
noncanonical,0,0,recovered,394,0.013559472005424289,5.62493282248484e-16
noncanonical,0,0,raw,395,-0.0005068736389191673,0.0005852872637503257
noncanonical,0,0,recovered,395,0.008987162989421845,2.2057692848136862e-16
noncanonical,0,0,raw,396,0.004160748358017504,3.998041341289787e-16
noncanonical,0,0,recovered,396,0.012257913497877792,3.3263350923086353e-16
noncanonical,0,0,raw,397,0.011553591300255897,2.848891455477033e-16
noncanonical,0,0,recovered,397,0.006705067866109167,4.717857884238455e-16
noncanonical,0,0,raw,398,0.0034497237561580225,7.481468881481315e-16
noncanonical,0,0,recovered,398,0.018600208336516863,2.7472579144782916e-16
noncanonical,0,0,raw,399,0.006971611018169539,4.931086884681042e-16
noncanonical,0,0,recovered,399,0.010665863908782006,3.6094130867554234e-16
noncanonical,0,0,raw,400,0.005128701419986587,1.1419879197590979e-15
noncanonical,0,0,recovered,400,0.015750453576830307,4.4384053605590657e-16
noncanonical,0,0,raw,401,-0.0013105979502349213,0.0015133481587348908
noncanonical,0,0,recovered,401,0.008233697022290744,3.2841598770725624e-16
noncanonical,0,0,raw,402,0.007780557259033527,3.593558292788671e-16
noncanonical,0,0,recovered,402,0.015113606439700965,5.206313093134786e-16
noncanonical,0,0,raw,403,0.010544940054457212,5.657113852897045e-16
noncanonical,0,0,recovered,403,0.0007260449037303663,3.4859094517995045e-16
noncanonical,0,0,raw,404,0.0021041974716297556,3.7774026911752685e-16
noncanonical,0,0,recovered,404,0.012983638179013168,5.676473396237027e-16
noncanonical,0,0,raw,405,0.012763950300442911,3.121383219830448e-16
noncanonical,0,0,recovered,405,0.010403876727400896,3.593903705963637e-16
noncanonical,0,0,raw,406,0.0026238380438271557,1.907663504622578e-16
noncanonical,0,0,recovered,406,0.012020645822817044,2.4266992700656195e-16
noncanonical,0,0,raw,407,0.006303813134563597,5.4958882938215e-16
noncanonical,0,0,recovered,407,0.004130102062548872,7.593365012304732e-16
noncanonical,0,0,raw,408,0.006456455911951979,2.3447821582732137e-16
noncanonical,0,0,recovered,408,0.002474145039826546,1.9535193134359212e-16
noncanonical,0,0,raw,409,0.0031475843911094752,3.017303284644313e-16
noncanonical,0,0,recovered,409,0.012185014158248028,4.1536802627834687e-16
noncanonical,0,0,raw,410,0.002779517848145107,1.3326172693114043e-15
noncanonical,0,0,recovered,410,0.006670366443136964,4.805047033448618e-16
noncanonical,0,0,raw,411,0.010503868234874711,4.107854173273305e-16
noncanonical,0,0,recovered,411,-1.3140861252938856e-05,1.517375956346879e-05
noncanonical,0,0,raw,412,0.00033948430578350787,3.955359731561009e-16
noncanonical,0,0,recovered,412,0.014865214984680073,2.9532871130939486e-16
noncanonical,0,0,raw,413,-0.00487936237071552,0.005634202356412924
noncanonical,0,0,recovered,413,0.006273640254934886,5.403465230690722e-16
noncanonical,0,0,raw,414,0.0020698518426370055,4.91714265729935e-16
noncanonical,0,0,recovered,414,0.012302004741476079,1.8676319469243336e-16
noncanonical,0,0,raw,415,0.004742882430965558,3.1304429758165403e-16
noncanonical,0,0,recovered,415,0.01116314893413041,4.661990673331423e-16
noncanonical,0,0,raw,416,0.0032446449811380338,1.0785713835197783e-15
noncanonical,0,0,recovered,416,0.011036297252159868,2.911571995352141e-16
noncanonical,0,0,raw,417,0.006388076361519636,1.985491241667122e-16
noncanonical,0,0,recovered,417,0.013436202075482052,3.693908465190196e-16
noncanonical,0,0,raw,418,0.004374561806438734,5.726716053797561e-16
noncanonical,0,0,recovered,418,0.014271873502159136,3.695780427287891e-16
noncanonical,0,0,raw,419,0.004875451591847212,5.312214480087408e-16
noncanonical,0,0,recovered,419,0.004112115334137,1.6271992856869703e-16
noncanonical,0,0,raw,420,0.011240265624901014,3.074516740325895e-16
noncanonical,0,0,recovered,420,0.012384370151415873,6.318704960663732e-16
noncanonical,0,0,raw,421,-0.000472301940652567,0.000545367305149164
noncanonical,0,0,recovered,421,0.008780636799061806,5.618449056439569e-16
noncanonical,0,0,raw,422,0.0026223950393504084,4.3335385875073e-16
noncanonical,0,0,recovered,422,0.01176336995338633,4.650448347717668e-16
noncanonical,0,0,raw,423,-0.0029267180778096554,0.003379482940131004
noncanonical,0,0,recovered,423,0.009977468110121972,3.2739028100177035e-16
noncanonical,0,0,raw,424,0.004915605195958245,6.521162335285335e-16
noncanonical,0,0,recovered,424,0.013445332816260386,2.0811350368337293e-16
noncanonical,0,0,raw,425,0.0041452493480914655,7.222168775609403e-16
noncanonical,0,0,recovered,425,0.011517553757937376,3.5390484732689173e-16
noncanonical,0,0,raw,426,0.008165058912721783,4.161869022709794e-16
noncanonical,0,0,recovered,426,0.014142612031404865,3.582642685381858e-16
noncanonical,0,0,raw,427,-0.0077037427877011885,0.008895515944493781
noncanonical,0,0,recovered,427,0.009855883603860235,2.0384292617148777e-16
noncanonical,0,0,raw,428,0.0052746013566448155,3.032288836316467e-16
noncanonical,0,0,recovered,428,0.008933644728113732,4.20202970288497e-16
noncanonical,0,0,raw,429,0.002145330405329418,7.49965519228914e-16
noncanonical,0,0,recovered,429,0.012702649803783337,5.564705224916109e-16
noncanonical,0,0,raw,430,0.002470199404430665,3.8131376533950497e-16
noncanonical,0,0,recovered,430,0.011588413944120076,3.9496784260097506e-16
noncanonical,0,0,raw,431,0.009062064067280438,7.043500700963751e-16
noncanonical,0,0,recovered,431,0.012045828661514702,3.1610501431349393e-16
noncanonical,0,0,raw,432,0.008942413440204047,7.686758820198635e-16
noncanonical,0,0,recovered,432,0.015631069100376337,5.011392146217566e-16
noncanonical,0,0,raw,433,0.0013219602828955339,3.798316590527887e-16
noncanonical,0,0,recovered,433,0.007901603947217149,6.024713144330639e-16
noncanonical,0,0,raw,434,-0.00019642636444109835,0.00022681362877194242
noncanonical,0,0,recovered,434,0.006506800881388725,2.5807619386238373e-16
noncanonical,0,0,raw,435,0.0008678116697234573,2.50915772947133e-16
noncanonical,0,0,recovered,435,0.009590433149871985,2.82905724165431e-16
noncanonical,0,0,raw,436,0.004579330127175969,9.672621559240001e-16
noncanonical,0,0,recovered,436,0.007944529069824291,2.694913996709866e-16
noncanonical,0,0,raw,437,0.008248849564992453,3.214005379742662e-16
noncanonical,0,0,recovered,437,0.011349542853561078,4.1130280811670935e-16
noncanonical,0,0,raw,438,0.006634766927077226,7.117156283234483e-16
noncanonical,0,0,recovered,438,0.01588785165582531,2.6638668662725545e-16
noncanonical,0,0,raw,439,0.006312496782113781,3.7297008582812183e-16
noncanonical,0,0,recovered,439,0.01119701812377321,3.462566287255922e-16
noncanonical,0,0,raw,440,0.00023774237541101352,1.7085172537355914e-15
noncanonical,0,0,recovered,440,0.009477407409376807,1.0633012981693766e-15
noncanonical,0,0,raw,441,0.002977727130972573,3.11346017004235e-16
noncanonical,0,0,recovered,441,0.005886637139788736,3.237787131304173e-16
noncanonical,0,0,raw,442,0.0007761941915177571,2.682413461922923e-16
noncanonical,0,0,recovered,442,0.010153126780285453,2.4124372992912235e-16
noncanonical,0,0,raw,443,0.007026813291893762,2.354264568526371e-16
noncanonical,0,0,recovered,443,0.009052928009266586,2.8077947703752945e-16
noncanonical,0,0,raw,444,0.0034547030813686036,2.5002068824095244e-16
noncanonical,0,0,recovered,444,0.014265697990229635,4.504205413255114e-16
noncanonical,0,0,raw,445,0.004543521745495239,4.688064116736771e-16
noncanonical,0,0,recovered,445,0.00788553886853561,5.246040130630529e-16
noncanonical,0,0,raw,446,0.016440359039321624,5.862990036037749e-16
noncanonical,0,0,recovered,446,0.009620188478401844,3.8409829465223346e-16
noncanonical,0,0,raw,447,-0.0016577882144917701,0.001914248943792599
noncanonical,0,0,recovered,447,0.01263799469442696,3.8046049240513838e-16
noncanonical,0,0,raw,448,0.0028219405545497488,2.9978862541510234e-16
noncanonical,0,0,recovered,448,0.00252799666015862,6.051926014096327e-16
noncanonical,0,0,raw,449,-0.002999977329396432,0.003464075437379512
noncanonical,0,0,recovered,449,0.01046381469634981,8.415867654152709e-16
noncanonical,0,0,raw,450,-0.00182171960043242,0.0021035406033952835
noncanonical,0,0,recovered,450,0.010743585350511842,2.8064765383152726e-16
noncanonical,0,0,raw,451,0.011003014532604464,1.6069149095734647e-16
noncanonical,0,0,recovered,451,0.011554301748884879,3.813088329103699e-16
noncanonical,0,0,raw,452,0.007153138362823375,5.644949187137779e-16
noncanonical,0,0,recovered,452,0.0016434084482415397,3.9581709138919813e-16
noncanonical,0,0,raw,453,-0.00443132921732568,0.005116858232981642
noncanonical,0,0,recovered,453,0.006356267966912639,5.813087228217234e-16
noncanonical,0,0,raw,454,-0.0016079095753604178,0.00185665405233383
noncanonical,0,0,recovered,454,0.012388633994351172,1.4747317790729779e-16
noncanonical,0,0,raw,455,0.00849883318442786,6.778011606889648e-16
noncanonical,0,0,recovered,455,0.012597236691458836,1.789226623732894e-16
noncanonical,0,0,raw,456,-0.0014445563882395267,0.0016680300392194949
noncanonical,0,0,recovered,456,0.011639442130336717,3.725640503556574e-16
noncanonical,0,0,raw,457,-0.006719967718033025,0.007759550341903716
noncanonical,0,0,recovered,457,0.0069992519970938066,4.628157219971477e-16
noncanonical,0,0,raw,458,-0.0021089587282223576,0.002435215778898018
noncanonical,0,0,recovered,458,0.0037438525076520126,5.464069504640008e-16
noncanonical,0,0,raw,459,0.004898976495220705,4.727206578654512e-16
noncanonical,0,0,recovered,459,0.005948951405221451,4.0301065030018144e-16
noncanonical,0,0,raw,460,0.00032439040179797817,1.4187649738050687e-15
noncanonical,0,0,recovered,460,0.011682908414574707,4.633165177055546e-16
noncanonical,0,0,raw,461,0.006385936657554846,4.783985541389866e-16
noncanonical,0,0,recovered,461,0.020915053942516318,7.722976567992571e-16
noncanonical,0,0,raw,462,0.005203307589948987,7.233666893394642e-16
noncanonical,0,0,recovered,462,0.009892554152030057,5.997571424720644e-16
noncanonical,0,0,raw,463,0.011386353949597925,3.8722677886221785e-16
noncanonical,0,0,recovered,463,0.01992659982238951,1.8257217731779665e-16
noncanonical,0,0,raw,464,-9.650232487061804e-05,0.00011143128648275637
noncanonical,0,0,recovered,464,0.012208625569099626,4.520361193546137e-16
noncanonical,0,0,raw,465,0.005947652026837879,9.644056271924366e-16
noncanonical,0,0,recovered,465,0.014667723231448642,2.532673996701324e-16
noncanonical,0,0,raw,466,0.004375627476006708,9.242809212774549e-16
noncanonical,0,0,recovered,466,0.007879009378666644,3.313359814032172e-16
noncanonical,0,0,raw,467,-0.0010643993647245983,0.0012290625194979895
noncanonical,0,0,recovered,467,0.009159391989949629,4.571524028661038e-16
noncanonical,0,0,raw,468,0.009211556590868863,5.366983422333283e-16
noncanonical,0,0,recovered,468,0.011886415475414105,2.3714702592721277e-16
noncanonical,0,0,raw,469,0.005737274862849355,5.218528947868105e-16
noncanonical,0,0,recovered,469,0.000601026546356941,3.9124071984042226e-16
noncanonical,0,0,raw,470,-0.00749049774803545,0.008649281782385165
noncanonical,0,0,recovered,470,0.009754214635742862,3.577387459718378e-16
noncanonical,0,0,raw,471,0.007308669884819726,6.217483440600064e-16
noncanonical,0,0,recovered,471,0.010480376776332661,3.9712335012394313e-16
noncanonical,0,0,raw,472,0.008370904206785983,7.539491168144126e-16
noncanonical,0,0,recovered,472,0.007367674440559861,3.131321532260934e-16
noncanonical,0,0,raw,473,0.011755120931867157,2.8096429379288243e-16
noncanonical,0,0,recovered,473,0.01653905872747922,2.6527092819049853e-16
noncanonical,0,0,raw,474,0.006435917385690127,2.1216260291853437e-16
noncanonical,0,0,recovered,474,0.006148102965012282,3.427594011353474e-16
noncanonical,0,0,raw,475,-0.0025724104268385795,0.0029703637048029076
noncanonical,0,0,recovered,475,0.008088206960374936,4.254638095287537e-16
noncanonical,0,0,raw,476,0.007394050077372417,7.695606226533573e-16
noncanonical,0,0,recovered,476,0.009170251064338955,1.1697022756125643e-15
noncanonical,0,0,raw,477,-0.008386829502442067,0.009684276541764854
noncanonical,0,0,recovered,477,0.011439494149364349,4.042296551297733e-16
noncanonical,0,0,raw,478,0.00614336577362723,1.0213874210484276e-15
noncanonical,0,0,recovered,478,0.009728975947440545,7.882607621205646e-16
noncanonical,0,0,raw,479,0.00960888314789967,1.0287729387912212e-15
noncanonical,0,0,recovered,479,0.016305356574753054,2.7774948968175746e-16
noncanonical,0,0,raw,480,0.004037557336850703,4.366427695761665e-16
noncanonical,0,0,recovered,480,0.016818682740515373,5.369860617105427e-16
noncanonical,0,0,raw,481,0.011688972282484306,7.904328479887232e-16
noncanonical,0,0,recovered,481,0.011589213397899341,3.210199417250846e-16
noncanonical,0,0,raw,482,0.007104719780897971,3.167581212814761e-16
noncanonical,0,0,recovered,482,-0.0045340408510382325,0.00523545941172748
noncanonical,0,0,raw,483,0.008098671764127431,1.0792671452113416e-15
noncanonical,0,0,recovered,483,0.01293430138050016,1.0859441701369974e-16
noncanonical,0,0,raw,484,-0.0085779263142246,0.009904936133212618
noncanonical,0,0,recovered,484,0.007871721995650659,4.544996197893291e-16
noncanonical,0,0,raw,485,0.004021289375372261,2.3517982114540867e-16
noncanonical,0,0,recovered,485,0.015519246446407588,6.334450056120303e-16
noncanonical,0,0,raw,486,0.003332194546144685,9.034937149920981e-16
noncanonical,0,0,recovered,486,0.00972185726709651,2.9388911344266313e-16
noncanonical,0,0,raw,487,8.817976080325484e-05,4.040272085796958e-16
noncanonical,0,0,recovered,487,0.013957657384078627,2.4113280309254047e-16
noncanonical,0,0,raw,488,0.00592960963805265,9.536881686394408e-16
noncanonical,0,0,recovered,488,0.008875500513493952,4.702989592698134e-16
noncanonical,0,0,raw,489,0.003484510761538055,3.160941555725531e-16
noncanonical,0,0,recovered,489,0.0108384213933111,4.164926201969584e-16
noncanonical,0,0,raw,490,-0.0017149970984420807,0.0019803080728899346
noncanonical,0,0,recovered,490,0.013776994544128677,4.755385381163007e-16
noncanonical,0,0,raw,491,0.004066792854745425,2.0935020309101787e-16
noncanonical,0,0,recovered,491,0.01441903698282735,1.9155640291328364e-16
noncanonical,0,0,raw,492,-0.0018261283534881745,0.0021086313929221815
noncanonical,0,0,recovered,492,0.012271145747178034,3.7583395639128816e-16
noncanonical,0,0,raw,493,0.005645727360439752,2.7281043133759843e-16
noncanonical,0,0,recovered,493,0.010698337339304191,3.5895207767955235e-16
noncanonical,0,0,raw,494,0.002908426134237353,8.32461470499538e-16
noncanonical,0,0,recovered,494,0.00430763983892045,8.468287231300143e-16
noncanonical,0,0,raw,495,0.011527367310122239,1.3403813563210486e-15
noncanonical,0,0,recovered,495,0.005791582872421522,4.1107090356921786e-16
noncanonical,0,0,raw,496,-0.0023950858406645266,0.002765606909679792
noncanonical,0,0,recovered,496,0.005032093994240075,2.656945764256809e-16
noncanonical,0,0,raw,497,0.005573285701316114,7.764785585312635e-16
noncanonical,0,0,recovered,497,0.006653955562247894,3.4896841948238726e-16
noncanonical,0,0,raw,498,0.0137998083775935,9.765834538050845e-16
noncanonical,0,0,recovered,498,0.011353308545182331,6.930658567163744e-16
noncanonical,0,0,raw,499,0.00837910827484967,4.609386052652717e-16
noncanonical,0,0,recovered,499,0.00798151598063097,3.506630981698086e-16
noncanonical,1,0,raw,0,0.014722342058942737,2.6873538169014287e-16
noncanonical,1,0,recovered,0,0.008949162942827885,5.10444869924896e-16
noncanonical,1,0,raw,1,0.006366317910026437,5.903583474061635e-16
noncanonical,1,0,recovered,1,0.01581405389077655,3.9109888032891904e-16
noncanonical,1,0,raw,2,0.006786487562526517,5.478343870865932e-16
noncanonical,1,0,recovered,2,0.006751698257294149,4.490515674236015e-16
noncanonical,1,0,raw,3,0.004210770986535844,1.0346714873360998e-15
noncanonical,1,0,recovered,3,0.019000902855124364,3.396587901487239e-16
noncanonical,1,0,raw,4,0.017742045338783225,7.643306354005283e-16
noncanonical,1,0,recovered,4,0.016310640888199997,3.5654594663805546e-16
noncanonical,1,0,raw,5,0.0076826973983208004,5.545474405946094e-16
noncanonical,1,0,recovered,5,0.015693391165621788,3.6965996691039864e-16
noncanonical,1,0,raw,6,0.008075904180833721,2.0661514243092298e-16
noncanonical,1,0,recovered,6,0.024632844286317283,5.087093230648271e-16
noncanonical,1,0,raw,7,0.010021499790633824,2.6804144217314273e-16
noncanonical,1,0,recovered,7,0.012484982854246478,2.1168691335582049e-16
noncanonical,1,0,raw,8,0.0054224134344494634,3.0166798851722277e-16
noncanonical,1,0,recovered,8,0.025046460691955062,4.701212639451196e-16
noncanonical,1,0,raw,9,0.009696322241878934,3.9675187106166197e-16
noncanonical,1,0,recovered,9,0.013265340660097803,3.4874845555728564e-16
noncanonical,1,0,raw,10,0.007496518145144098,8.180157021768267e-16
noncanonical,1,0,recovered,10,0.012124855950857175,3.822851966693635e-16
noncanonical,1,0,raw,11,0.007730178384350952,5.260118102607949e-16
noncanonical,1,0,recovered,11,0.00927518513395914,4.064013218803883e-16
noncanonical,1,0,raw,12,0.009431581626930802,5.276711170904444e-16
noncanonical,1,0,recovered,12,0.008483938705837817,5.192610836613643e-16
noncanonical,1,0,raw,13,0.00680665185666801,4.194732107585404e-16
noncanonical,1,0,recovered,13,0.017023773569764915,6.732168809497392e-16
noncanonical,1,0,raw,14,0.01337568977194483,2.1449366502885677e-16
noncanonical,1,0,recovered,14,0.011674937920831375,5.304812327701306e-16
noncanonical,1,0,raw,15,-0.0015705738742440134,0.0018135424981537598
noncanonical,1,0,recovered,15,0.019713419347346498,5.874299821146992e-16
noncanonical,1,0,raw,16,0.015264597533901988,4.256687639237599e-16
noncanonical,1,0,recovered,16,0.0116576292854465,5.476426127723848e-16
noncanonical,1,0,raw,17,0.016608768831021307,3.4312297567817494e-16
noncanonical,1,0,recovered,17,0.012938422509516132,6.390413793185193e-16
noncanonical,1,0,raw,18,0.007897564241995262,5.917530563578238e-16
noncanonical,1,0,recovered,18,0.006019353040745065,4.664309824002294e-16
noncanonical,1,0,raw,19,0.010626583815950275,9.45114102018331e-16
noncanonical,1,0,recovered,19,0.009817904973328651,1.3867077178224534e-16
noncanonical,1,0,raw,20,0.012934605319145571,9.125824425807944e-16
noncanonical,1,0,recovered,20,0.013045428577260945,9.86888439190419e-17
noncanonical,1,0,raw,21,0.009682217584531685,1.072952939173569e-15
noncanonical,1,0,recovered,21,0.02066699519041256,2.779796265985084e-16
noncanonical,1,0,raw,22,0.0026033694634189455,3.3891667404452467e-16
noncanonical,1,0,recovered,22,0.013058475852143628,1.1877175449253516e-15
noncanonical,1,0,raw,23,0.012512330513681325,5.113555383104352e-16
noncanonical,1,0,recovered,23,0.011139349445949203,2.6890522079966883e-16
noncanonical,1,0,raw,24,0.013863363810050681,6.021030644054865e-16
noncanonical,1,0,recovered,24,0.01560006712604918,1.9936871334304346e-16
noncanonical,1,0,raw,25,0.009111885270917316,2.6636409245635036e-16
noncanonical,1,0,recovered,25,0.017774524026823092,1.6711519627605375e-16
noncanonical,1,0,raw,26,0.007808167644568112,7.83247340092478e-16
noncanonical,1,0,recovered,26,0.010775974218852563,2.0205247071664885e-16
noncanonical,1,0,raw,27,0.01812244732675469,1.6347180275129232e-16
noncanonical,1,0,recovered,27,0.01675232447101492,1.250990786155654e-16
noncanonical,1,0,raw,28,0.0023392065032119065,6.105056077713855e-16
noncanonical,1,0,recovered,28,0.009832148042337657,3.935514699580632e-16
noncanonical,1,0,raw,29,0.009975361768612908,6.977190662184838e-16
noncanonical,1,0,recovered,29,0.014928668068289998,4.2314631529769925e-16
noncanonical,1,0,raw,30,0.010824256700317265,5.356522311977482e-16
noncanonical,1,0,recovered,30,0.011907154588507891,4.2000374503534894e-16
noncanonical,1,0,raw,31,0.017308787398957068,4.471685101569707e-16
noncanonical,1,0,recovered,31,0.019343694623507542,3.412801941467347e-16
noncanonical,1,0,raw,32,0.013124601312900388,1.0954859443294616e-15
noncanonical,1,0,recovered,32,0.011251186557060967,5.792275196122002e-16
noncanonical,1,0,raw,33,0.008222624017443158,4.39334881349058e-16
noncanonical,1,0,recovered,33,0.012068706113012515,4.126879668218653e-16
noncanonical,1,0,raw,34,0.006968599409501901,4.552967574926579e-16
noncanonical,1,0,recovered,34,0.006448807595169892,2.65923122420979e-16
noncanonical,1,0,raw,35,0.0050603654869684446,2.883870171776279e-16
noncanonical,1,0,recovered,35,0.012584861258017662,3.409007497546905e-16
noncanonical,1,0,raw,36,0.01385600015234899,4.861645717686562e-16
noncanonical,1,0,recovered,36,0.019324246250812114,6.192771476486426e-16
noncanonical,1,0,raw,37,0.013485019800311042,5.564077381002834e-16
noncanonical,1,0,recovered,37,0.021227535852824324,2.8198479034456273e-16
noncanonical,1,0,raw,38,0.012945972932437143,7.904088152356004e-16
noncanonical,1,0,recovered,38,0.014479155719157762,1.0550663194151762e-16
noncanonical,1,0,raw,39,0.007939425696136957,2.695662394713916e-16
noncanonical,1,0,recovered,39,0.014529148741722333,2.8311954659459243e-16
noncanonical,1,0,raw,40,0.011012818622158761,6.757566260206613e-16
noncanonical,1,0,recovered,40,0.009418039715778995,1.439993946959465e-15
noncanonical,1,0,raw,41,0.008927402078875558,9.24132516512536e-16
noncanonical,1,0,recovered,41,0.014602181217293751,4.951564497379686e-16
noncanonical,1,0,raw,42,0.01080506463261783,4.213668854714721e-16
noncanonical,1,0,recovered,42,0.018942047699860628,3.470693560492236e-16
noncanonical,1,0,raw,43,0.00350642352894031,6.484473882764762e-16
noncanonical,1,0,recovered,43,0.022339627087448348,4.192440312131258e-16
noncanonical,1,0,raw,44,0.015663633593215966,4.869790099728112e-16
noncanonical,1,0,recovered,44,0.016917808911501984,5.092943430188237e-16
noncanonical,1,0,raw,45,0.007337020607650017,4.858836280380497e-16
noncanonical,1,0,recovered,45,0.015475660140664902,7.454057650170736e-16
noncanonical,1,0,raw,46,0.003069611448676503,4.2199131939069206e-16
noncanonical,1,0,recovered,46,0.009095141295483652,6.680003191762719e-16
noncanonical,1,0,raw,47,0.008451720694908675,4.504806664304835e-16
noncanonical,1,0,recovered,47,0.02075624111018557,2.2217352826357444e-16
noncanonical,1,0,raw,48,0.009774949090799092,2.5932810539078055e-16
noncanonical,1,0,recovered,48,0.012201385927917759,5.466251028584997e-16
noncanonical,1,0,raw,49,0.011499078100700255,6.77464488769775e-16
noncanonical,1,0,recovered,49,0.009011177696918773,2.4161279389490116e-16
noncanonical,1,0,raw,50,0.006575755533743752,5.812660134114539e-16
noncanonical,1,0,recovered,50,0.020387601771125658,2.877824685254016e-16
noncanonical,1,0,raw,51,0.01188011229640462,4.2475847610224813e-16
noncanonical,1,0,recovered,51,0.007119765205582765,5.214938065191953e-16
noncanonical,1,0,raw,52,0.000586982022197659,7.282244356776979e-16
noncanonical,1,0,recovered,52,0.014640258433081818,4.941181192119825e-16
